,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3512335,10332871,HY523458,12/02/2015 07:00:00 PM,035XX W BELDEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1413,14.0,26.0,22.0,07,1152275.0,1915058.0,2015,12/09/2015 04:04:49 PM,41.922786082,-87.715915945,"(41.922786082, -87.715915945)"
2482308,8541859,HV215645,02/08/2012 12:00:00 PM,013XX N BELL AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,1424,14.0,1.0,24.0,06,1161160.0,1908942.0,2012,02/04/2016 06:33:39 AM,41.905823149,-87.68343977,"(41.905823149, -87.68343977)"
3219832,9744241,HX394275,08/08/2014 02:00:00 AM,025XX N HALSTED ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,1935,19.0,43.0,7.0,06,1170504.0,1917300.0,2014,02/04/2016 06:33:39 AM,41.928558546,-87.648871083,"(41.928558546, -87.648871083)"
2692125,8871545,HV545085,11/02/2012 12:00:00 PM,017XX N MAYFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2531,25.0,29.0,25.0,08B,1136822.0,1910925.0,2012,02/04/2016 06:33:39 AM,41.911735924,-87.772795369,"(41.911735924, -87.772795369)"
3437033,10203823,HY390689,08/20/2015 06:00:00 PM,031XX W MADISON ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,1124,11.0,28.0,27.0,14,1155219.0,1899844.0,2015,08/31/2015 03:43:09 PM,41.880978818,-87.705507783,"(41.880978818, -87.705507783)"
4071771,10469022,HZ207860,02/11/2016 09:00:00 AM,066XX S ELLIS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,321,3.0,5.0,42.0,05,,,2016,03/31/2016 03:51:38 PM,,,
6151371,10693120,HZ447793,09/24/2016 11:30:00 AM,008XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,1833,18.0,42.0,8.0,06,1177338.0,1906181.0,2016,10/01/2016 03:49:21 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
2796749,9042136,HW187736,03/10/2013 10:00:00 PM,028XX W CERMAK RD,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1033,10.0,12.0,30.0,26,1157516.0,1889256.0,2013,02/04/2016 06:33:39 AM,41.851877836,-87.697361352,"(41.851877836, -87.697361352)"
3333118,10021863,HY211711,04/05/2015 08:45:00 PM,030XX S DRAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1032,10.0,22.0,30.0,14,1153186.0,1884093.0,2015,08/17/2015 03:03:40 PM,41.837796837,-87.713390474,"(41.837796837, -87.713390474)"
3242520,9783169,HX431076,09/16/2014 03:25:00 PM,092XX S ELLIS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,413,4.0,8.0,47.0,08A,1184498.0,1843982.0,2014,02/04/2016 06:33:39 AM,41.727051142,-87.59974919,"(41.727051142, -87.59974919)"
2608907,8739657,HV415402,07/16/2012 11:49:00 AM,033XX W MARQUETTE RD,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,False,False,831,8.0,15.0,66.0,06,1155359.0,1859995.0,2012,02/04/2016 06:33:39 AM,41.771625308,-87.706062047,"(41.771625308, -87.706062047)"
874740,9983793,HY173340,03/05/2015 01:06:00 PM,047XX S COTTAGE GROVE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,SMALL RETAIL STORE,False,False,223,2.0,4.0,38.0,11,1182387.0,1873904.0,2015,08/17/2015 03:03:40 PM,41.809209166,-87.606555807,"(41.809209166, -87.606555807)"
3260103,9813501,HX462396,09/22/2014 09:00:00 AM,024XX W 24TH PL,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,OTHER,False,False,1034,10.0,25.0,31.0,12,1160517.0,1887675.0,2014,02/04/2016 06:33:39 AM,41.847477888,-87.686390583,"(41.847477888, -87.686390583)"
3419209,10172084,HY359557,07/27/2015 03:00:00 AM,0000X E OAK ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BANK,False,False,1833,18.0,42.0,8.0,11,1176235.0,1907210.0,2015,08/17/2015 03:03:40 PM,41.900743703,-87.6281167,"(41.900743703, -87.6281167)"
2866056,9153029,HW298209,05/30/2013 03:00:00 PM,033XX N NEWLAND AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1632,16.0,36.0,17.0,06,1129483.0,1921645.0,2013,02/04/2016 06:33:39 AM,41.941281385,-87.799511961,"(41.941281385, -87.799511961)"
2437565,8470262,HV147064,02/06/2012 03:45:00 AM,018XX S CENTRAL PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1014,10.0,24.0,29.0,14,1152669.0,1890614.0,2012,02/04/2016 06:33:39 AM,41.855701479,-87.715115342,"(41.855701479, -87.715115342)"
2735435,8941680,HV613384,12/22/2012 07:00:00 PM,048XX W NORTH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),False,False,2533,25.0,37.0,25.0,03,1143866.0,1910199.0,2012,02/04/2016 06:33:39 AM,41.909614463,-87.746935761,"(41.909614463, -87.746935761)"
3357070,10064142,HY252390,05/08/2015 05:00:00 PM,069XX S ROCKWELL ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,831,8.0,18.0,66.0,08A,1160240.0,1858510.0,2015,08/17/2015 03:03:40 PM,41.767451171,-87.688210618,"(41.767451171, -87.688210618)"
6160862,10707500,HZ464378,10/06/2016 09:30:00 PM,013XX S COLUMBUS DR,0810,THEFT,OVER $500,STREET,False,False,132,1.0,2.0,33.0,06,1178681.0,1894254.0,2016,10/13/2016 03:46:59 PM,41.865136252,-87.61952832,"(41.865136252, -87.61952832)"
3535644,10372313,HZ108199,01/07/2016 10:09:00 PM,030XX N KILPATRICK AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2521,25.0,31.0,19.0,26,1144514.0,1919801.0,2016,01/15/2016 12:18:25 PM,41.935951131,-87.744312967,"(41.935951131, -87.744312967)"
3390596,10121428,HY310608,06/21/2015 09:40:00 PM,079XX S EAST END AVE,0460,BATTERY,SIMPLE,STREET,True,False,414,4.0,8.0,46.0,08B,1189026.0,1852775.0,2015,08/17/2015 03:03:40 PM,41.751072904,-87.582881895,"(41.751072904, -87.582881895)"
2540311,8634567,HV308463,05/28/2012 06:00:00 PM,067XX S JEFFERY BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,332,3.0,5.0,43.0,05,1190704.0,1860712.0,2012,02/04/2016 06:33:39 AM,41.772812361,-87.576477067,"(41.772812361, -87.576477067)"
2611268,8743270,HV419020,08/06/2012 01:00:00 PM,107XX S LANGLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,False,513,5.0,9.0,50.0,05,1182823.0,1833712.0,2012,02/04/2016 06:33:39 AM,41.698907992,-87.606202568,"(41.698907992, -87.606202568)"
806921,10535743,HZ279712,05/25/2016 07:00:00 PM,083XX S HOYNE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,614,6.0,18.0,71.0,26,1163812.0,1849307.0,2016,06/01/2016 03:53:48 PM,41.742122543,-87.67537562,"(41.742122543, -87.67537562)"
2551204,8650880,HV326144,06/08/2012 10:00:00 PM,048XX W WABANSIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2533,25.0,37.0,25.0,14,1143592.0,1910859.0,2012,02/04/2016 06:33:39 AM,41.911430709,-87.747925784,"(41.911430709, -87.747925784)"
3008504,9381930,HW525063,11/07/2013 07:00:00 PM,020XX N CLARK ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,1814,18.0,43.0,7.0,02,1173852.0,1913957.0,2013,02/04/2016 06:33:39 AM,41.919311217,-87.636668238,"(41.919311217, -87.636668238)"
2789260,9028589,HW175765,02/14/2013 04:00:00 PM,020XX N ORCHARD ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,"SCHOOL, PUBLIC, BUILDING",False,False,1812,18.0,43.0,7.0,17,1171278.0,1913694.0,2013,02/04/2016 06:33:39 AM,41.918646522,-87.64613311,"(41.918646522, -87.64613311)"
2578341,8692586,HV368004,07/05/2012 01:30:00 PM,055XX W CORCORAN PL,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1523,15.0,28.0,25.0,08A,1139308.0,1902015.0,2012,02/04/2016 06:33:39 AM,41.887240863,-87.763879696,"(41.887240863, -87.763879696)"
6096878,10602259,HZ354275,07/18/2016 03:15:00 PM,009XX W JACKSON BLVD,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",False,False,1232,12.0,2.0,28.0,06,1170379.0,1898840.0,2016,07/25/2016 03:56:00 PM,41.877905955,-87.64987086,"(41.877905955, -87.64987086)"
6087341,10588363,HZ339082,07/06/2016 10:30:00 PM,083XX S KARLOV AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,834,8.0,18.0,70.0,14,1150518.0,1849047.0,2016,07/13/2016 03:50:12 PM,41.741677659,-87.724091971,"(41.741677659, -87.724091971)"
2842423,9115873,HW260747,05/05/2013 12:02:00 AM,042XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1115,11.0,28.0,26.0,14,1148097.0,1899675.0,2013,02/04/2016 06:33:39 AM,41.880655055,-87.731663836,"(41.880655055, -87.731663836)"
2833721,9102547,HW246846,04/25/2013 07:12:00 AM,089XX S SOUTH CHICAGO AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,GAS STATION,True,False,423,4.0,7.0,46.0,08B,1195170.0,1846429.0,2013,02/04/2016 06:33:39 AM,41.7335097,-87.560576484,"(41.7335097, -87.560576484)"
3444580,10216813,HY403579,08/30/2015 03:30:00 PM,061XX S OAK PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,812,8.0,23.0,64.0,14,1132137.0,1863158.0,2015,09/10/2015 11:43:14 AM,41.780738426,-87.791114889,"(41.780738426, -87.791114889)"
2813019,9068759,HW214124,03/31/2013 04:00:00 PM,047XX W ALTGELD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2521,25.0,31.0,19.0,14,1144339.0,1916263.0,2013,02/04/2016 06:33:39 AM,41.926245815,-87.74504533,"(41.926245815, -87.74504533)"
2782188,9016658,HW164143,02/20/2013 04:28:00 PM,098XX S AVENUE L,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,432,4.0,10.0,52.0,26,1201800.0,1840389.0,2013,02/04/2016 06:33:39 AM,41.716769577,-87.536492917,"(41.716769577, -87.536492917)"
3065101,9478241,HX131501,01/29/2014 11:10:00 AM,043XX N AUSTIN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,1624,16.0,38.0,15.0,26,1135570.0,1928230.0,2014,02/04/2016 06:33:39 AM,41.959245103,-87.77698235,"(41.959245103, -87.77698235)"
3152202,9631561,HX282300,05/30/2014 10:25:00 AM,074XX W ADDISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,1631,16.0,36.0,17.0,18,1125999.0,1923038.0,2014,02/04/2016 06:33:39 AM,41.945162769,-87.812286183,"(41.945162769, -87.812286183)"
2907885,9218541,HW365017,07/15/2013 08:00:00 AM,009XX N WOLCOTT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1212,12.0,32.0,24.0,05,1163564.0,1906293.0,2013,02/04/2016 06:33:39 AM,41.89850378,-87.674683746,"(41.89850378, -87.674683746)"
3068963,9484675,HX138396,02/03/2014 11:00:00 PM,036XX W 56TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,822,8.0,14.0,62.0,08B,1153081.0,1867233.0,2014,02/04/2016 06:33:39 AM,41.791532773,-87.7142215,"(41.791532773, -87.7142215)"
6223613,10801855,JA100957,01/01/2017 05:00:00 PM,046XX N ELSTON AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,1722,17.0,39.0,14.0,06,,,2017,01/08/2017 03:48:20 PM,,,
3362350,10073122,HY261612,05/15/2015 05:55:00 PM,040XX S ELLIS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,214,2.0,4.0,36.0,18,1183177.0,1878380.0,2015,08/17/2015 03:03:40 PM,41.821473272,-87.603518839,"(41.821473272, -87.603518839)"
2441047,8476386,HV151817,02/09/2012 06:44:00 PM,021XX W 83RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,614,6.0,18.0,71.0,15,1163377.0,1849584.0,2012,02/04/2016 06:33:39 AM,41.742891789,-87.676961721,"(41.742891789, -87.676961721)"
3125004,9586105,HX236295,04/25/2014 01:00:00 AM,043XX W PARKER AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,APARTMENT,True,False,2524,25.0,31.0,20.0,18,1146995.0,1917930.0,2014,02/04/2016 06:33:39 AM,41.9307698,-87.73524296,"(41.9307698, -87.73524296)"
2513149,8591444,HV265760,05/01/2012 05:00:00 AM,076XX S WOOD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,611,6.0,17.0,71.0,08B,1165674.0,1854089.0,2012,02/04/2016 06:33:39 AM,41.755205769,-87.668417853,"(41.755205769, -87.668417853)"
2729348,8931907,HV603390,12/14/2012 07:00:00 PM,064XX S EBERHART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,312,3.0,20.0,42.0,14,1180686.0,1862386.0,2012,02/04/2016 06:33:39 AM,41.777642041,-87.613148599,"(41.777642041, -87.613148599)"
3457237,10237945,HY425661,09/16/2015 08:00:00 AM,064XX S ARTESIAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,825,8.0,15.0,66.0,07,1161145.0,1861984.0,2015,09/24/2015 07:50:13 PM,41.776965643,-87.684797361,"(41.776965643, -87.684797361)"
2475961,8531169,HV207896,03/21/2012 12:43:00 PM,073XX S HONORE ST,0558,ASSAULT,AGG PRO.EMP: OTHER DANG WEAPON,STREET,False,False,735,7.0,17.0,67.0,04A,1165288.0,1856107.0,2012,02/04/2016 06:33:39 AM,41.760751621,-87.669775401,"(41.760751621, -87.669775401)"
4914035,10503094,HZ244025,04/25/2016 05:00:00 PM,037XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,1112,11.0,27.0,23.0,08B,1151060.0,1907737.0,2016,05/02/2016 03:52:24 PM,41.902720497,-87.720572466,"(41.902720497, -87.720572466)"
2448532,8487361,HV164241,02/18/2012 10:30:00 PM,073XX N ASHLAND BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2423,24.0,49.0,1.0,05,1164445.0,1948468.0,2012,02/04/2016 06:33:39 AM,42.014215291,-87.670249294,"(42.014215291, -87.670249294)"
6141369,10677434,HZ430295,09/12/2016 01:00:00 AM,012XX W FULLERTON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,False,1932,19.0,32.0,7.0,11,1167680.0,1916083.0,2016,09/19/2016 03:50:56 PM,41.925280425,-87.659283418,"(41.925280425, -87.659283418)"
3064342,9476518,HX129109,01/27/2014 09:59:00 AM,008XX W IRVING PARK RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,False,False,1923,19.0,46.0,6.0,10,1169809.0,1926762.0,2014,02/04/2016 06:33:39 AM,41.954537863,-87.65114825,"(41.954537863, -87.65114825)"
3485284,10286820,HY474829,10/23/2015 08:00:00 AM,063XX S DAMEN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,726,7.0,15.0,67.0,06,1164116.0,1862606.0,2015,10/30/2015 03:53:31 PM,41.778610493,-87.673888225,"(41.778610493, -87.673888225)"
2621937,8760835,HV435491,08/18/2012 01:45:00 AM,064XX S RACINE AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,True,False,724,7.0,16.0,68.0,08A,1169427.0,1862102.0,2012,02/04/2016 06:33:39 AM,41.777114044,-87.654432321,"(41.777114044, -87.654432321)"
6114463,10631154,HZ384148,08/08/2016 08:29:00 PM,004XX E 113TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,False,531,5.0,9.0,49.0,26,1181113.0,1830129.0,2016,08/15/2016 03:50:44 PM,41.689115194,-87.612573513,"(41.689115194, -87.612573513)"
6222130,10800090,HZ570536,12/30/2016 06:40:00 PM,071XX S ASHLAND AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,True,False,735,7.0,17.0,67.0,26,1166911.0,1857552.0,2016,01/06/2017 03:55:08 PM,41.764682386,-87.663785792,"(41.764682386, -87.663785792)"
6064794,10552971,HZ299461,06/08/2016 11:33:00 PM,006XX N CHRISTIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,1121,11.0,27.0,23.0,15,1153928.0,1904122.0,2016,06/17/2016 03:50:22 PM,41.892743896,-87.710134188,"(41.892743896, -87.710134188)"
3379394,10101978,HY290759,06/06/2015 08:15:00 PM,067XX S LOOMIS BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,725,7.0,17.0,67.0,18,1168151.0,1860272.0,2015,08/17/2015 03:03:40 PM,41.772119841,-87.659162705,"(41.772119841, -87.659162705)"
3481097,10483983,HZ223713,04/12/2016 06:00:00 PM,070XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,322,3.0,6.0,69.0,08B,1178382.0,1858319.0,2016,04/19/2016 03:49:57 PM,41.766534403,-87.621718388,"(41.766534403, -87.621718388)"
3039939,9434220,HW577664,12/20/2013 07:04:00 AM,071XX S CONSTANCE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,324,3.0,5.0,43.0,03,1189612.0,1857822.0,2013,02/04/2016 06:33:39 AM,41.764908266,-87.580572702,"(41.764908266, -87.580572702)"
3205673,9721243,HX371218,08/02/2014 04:20:00 PM,085XX S MACKINAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,424,4.0,10.0,46.0,08B,1199954.0,1848919.0,2014,02/04/2016 06:33:39 AM,41.740223238,-87.54296695,"(41.740223238, -87.54296695)"
6153588,10695897,HZ451221,09/27/2016 01:34:00 AM,009XX E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,624,6.0,8.0,69.0,14,1184048.0,1852826.0,2016,10/04/2016 03:52:50 PM,41.751330553,-87.601121943,"(41.751330553, -87.601121943)"
3010149,9384484,HW527751,11/10/2013 02:35:00 AM,013XX S LAWNDALE AVE,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,STREET,True,False,1011,10.0,24.0,29.0,08A,1151925.0,1893388.0,2013,02/04/2016 06:33:39 AM,41.863328327,-87.717773201,"(41.863328327, -87.717773201)"
2433727,8464516,HV141023,01/27/2012 03:00:00 AM,001XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,False,True,1124,11.0,2.0,27.0,08B,1157744.0,1899381.0,2012,02/04/2016 06:33:39 AM,41.87965724,-87.696248748,"(41.87965724, -87.696248748)"
2941813,9273834,HW418250,08/22/2013 02:03:00 AM,022XX E 103RD ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,POLICE FACILITY/VEH PARKING LOT,True,False,434,4.0,10.0,51.0,26,1192874.0,1837123.0,2013,02/04/2016 06:33:39 AM,41.708029389,-87.569290282,"(41.708029389, -87.569290282)"
3133104,9599295,HX249964,05/05/2014 08:58:00 PM,001XX N STATE ST,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,111,1.0,42.0,32.0,06,1176352.0,1900927.0,2014,02/04/2016 06:33:39 AM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
6105377,10616351,HZ369124,07/28/2016 09:30:00 AM,038XX W 18TH ST,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,1014,10.0,24.0,29.0,07,1150920.0,1891105.0,2016,08/04/2016 03:52:47 PM,41.857083218,-87.721522225,"(41.857083218, -87.721522225)"
4055467,10438539,HZ177015,03/06/2016 05:20:00 PM,060XX N TROY ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,True,False,2413,24.0,50.0,2.0,26,1154255.0,1940410.0,2016,03/13/2016 03:49:08 PM,41.99231427,-87.707960942,"(41.99231427, -87.707960942)"
6095766,10591389,HZ342611,07/09/2016 03:00:00 PM,030XX E 83RD ST,0560,ASSAULT,SIMPLE,APARTMENT,True,True,424,4.0,10.0,46.0,08A,1197708.0,1850516.0,2016,07/24/2016 03:48:44 PM,41.744661837,-87.551142647,"(41.744661837, -87.551142647)"
4079570,10472594,HZ211834,04/03/2016 03:00:00 AM,051XX S RICHMOND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,923,9.0,14.0,63.0,08B,1157579.0,1870387.0,2016,04/10/2016 03:48:40 PM,41.80009771,-87.697642549,"(41.80009771, -87.697642549)"
835052,9779876,HX425157,09/11/2014 09:30:00 PM,054XX W POTOMAC AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2532,25.0,37.0,25.0,06,,,2014,08/17/2015 03:03:40 PM,,,
2562766,8669378,HV344206,06/20/2012 01:40:00 PM,058XX N WASHTENAW AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,ALLEY,False,False,2011,20.0,40.0,2.0,04A,1157281.0,1938761.0,2012,02/04/2016 06:33:39 AM,41.987728165,-87.696875377,"(41.987728165, -87.696875377)"
3438915,10206731,HY393843,08/23/2015 02:30:00 AM,044XX N MARMORA AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1622,16.0,38.0,15.0,08B,1136215.0,1928890.0,2015,08/31/2015 03:43:09 PM,41.961044691,-87.774595197,"(41.961044691, -87.774595197)"
2863488,9148235,HW230555,02/03/2013 03:00:00 PM,048XX S MICHIGAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,LIBRARY,False,False,224,2.0,3.0,38.0,11,1177972.0,1873066.0,2013,02/04/2016 06:33:39 AM,41.807010932,-87.622774469,"(41.807010932, -87.622774469)"
3370190,10085679,HY274893,05/25/2015 01:30:00 PM,060XX W BYRON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1633,16.0,38.0,17.0,08B,1135484.0,1925298.0,2015,08/17/2015 03:03:40 PM,41.951200933,-87.777368459,"(41.951200933, -87.777368459)"
3410935,10156881,HY345896,07/18/2015 03:46:00 PM,009XX N LEAVITT ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,1212,12.0,32.0,24.0,08A,1161562.0,1906427.0,2015,08/17/2015 03:03:40 PM,41.898913427,-87.682033221,"(41.898913427, -87.682033221)"
2741342,8950083,HV622543,12/30/2012 07:00:00 PM,057XX S CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,824,8.0,16.0,63.0,14,1160686.0,1866473.0,2012,02/04/2016 06:33:39 AM,41.789293561,-87.686356228,"(41.789293561, -87.686356228)"
3475869,10270493,HY458458,10/11/2015 10:47:00 PM,022XX S SPAULDING AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,1024,10.0,22.0,30.0,18,1154711.0,1888913.0,2015,10/18/2015 03:53:35 PM,41.85099315,-87.707665665,"(41.85099315, -87.707665665)"
3089680,9521892,HX176620,03/08/2014 06:15:00 AM,057XX W GIDDINGS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,True,1622,16.0,45.0,15.0,14,1137238.0,1931004.0,2014,02/04/2016 06:33:39 AM,41.966827338,-87.770783022,"(41.966827338, -87.770783022)"
3204469,9719577,HX369310,07/30/2014 04:00:00 PM,100XX W OHARE ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,False,False,1651,16.0,41.0,76.0,06,1100658.0,1934241.0,2014,02/04/2016 06:33:39 AM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
3338078,10030102,HY219992,04/12/2015 07:00:00 PM,003XX E 48TH ST,0890,THEFT,FROM BUILDING,APARTMENT,False,True,224,2.0,3.0,38.0,06,1179084.0,1873264.0,2015,08/17/2015 03:03:40 PM,41.807528961,-87.618689997,"(41.807528961, -87.618689997)"
2657763,8817468,HV490837,09/25/2012 10:25:00 AM,025XX N NARRAGANSETT AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2512,25.0,36.0,19.0,06,1133315.0,1916277.0,2012,02/04/2016 06:33:39 AM,41.926484632,-87.785553657,"(41.926484632, -87.785553657)"
3117265,9572747,HX223305,04/14/2014 12:00:00 AM,009XX S ABERDEEN ST,0890,THEFT,FROM BUILDING,PARK PROPERTY,False,False,1232,12.0,25.0,28.0,06,1169209.0,1896063.0,2014,02/04/2016 06:33:39 AM,41.870311144,-87.654247459,"(41.870311144, -87.654247459)"
3326522,10011280,HY200398,03/27/2015 01:20:00 PM,012XX S CENTRAL PARK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,False,1021,10.0,24.0,29.0,26,1152576.0,1893880.0,2015,08/17/2015 03:03:40 PM,41.864665597,-87.715370416,"(41.864665597, -87.715370416)"
3298321,9878154,HX528976,12/03/2014 03:55:00 PM,047XX S COTTAGE GROVE AVE,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,False,223,2.0,4.0,38.0,06,1182389.0,1873821.0,2014,02/04/2016 06:33:39 AM,41.808981361,-87.606551046,"(41.808981361, -87.606551046)"
3235587,9769650,HX420840,09/08/2014 02:30:00 PM,100XX S EBERHART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,511,5.0,9.0,49.0,14,1181348.0,1838468.0,2014,02/04/2016 06:33:39 AM,41.711993126,-87.611457304,"(41.711993126, -87.611457304)"
2880418,9176514,HW321234,06/16/2013 12:40:00 PM,080XX S AVALON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,411,4.0,8.0,45.0,08B,1185940.0,1851988.0,2013,02/04/2016 06:33:39 AM,41.748986604,-87.594215153,"(41.748986604, -87.594215153)"
33538,10512605,HZ253685,05/03/2016 11:00:00 AM,038XX N SPAULDING AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1733,17.0,33.0,16.0,11,1153705.0,1925357.0,2016,05/10/2016 03:56:50 PM,41.951018949,-87.710386648,"(41.951018949, -87.710386648)"
6184163,10743486,HZ503922,11/05/2016 04:25:00 PM,004XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,True,False,1834,18.0,42.0,8.0,06,1177357.0,1903444.0,2016,11/12/2016 03:48:52 PM,41.890384236,-87.624109917,"(41.890384236, -87.624109917)"
